Date,Room,Type,Description,Additional Description
2025-08-20T00:02:04.441,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:02:04.449,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:02:14.197,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:02:14.229,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:02:16.549,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:02:16.582,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:02:26.467,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:02:26.474,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:02:32.512,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:02:32.518,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:02:42.384,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:02:42.452,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:02:47.323,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:02:47.333,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:02:52.621,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:02:52.699,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:03:04.530,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:03:04.540,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:03:14.394,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:03:14.401,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:03:17.056,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:03:17.067,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:03:24.673,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:03:24.684,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:03:34.653,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:03:34.659,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:03:44.308,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:03:44.319,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:03:47.016,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:03:47.025,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:03:54.409,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:03:54.419,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:04:04.467,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:04:04.498,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:04:14.055,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:04:14.089,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:04:16.694,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:04:16.710,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:04:23.683,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:04:23.691,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:04:33.542,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:04:33.553,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:04:43.314,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:04:43.322,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:04:45.968,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:04:45.975,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:04:53.346,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:04:53.354,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:05:03.185,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:05:03.192,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:05:12.750,103,Value monitoring,DND 1 -> 0,
2025-08-11T15:59:29.609,101,Value monitoring,Door 0 -> 1,
2025-08-20T00:05:12.760,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:05:15.348,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:05:15.356,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:05:22.719,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:05:22.730,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:05:34.978,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:05:34.989,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:05:44.527,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:05:44.536,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:05:47.218,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:05:47.228,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:05:54.584,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:05:54.589,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:06:04.393,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:06:04.402,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:06:14.279,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:06:14.290,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:06:16.790,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:06:16.800,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:06:23.972,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:06:23.977,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:06:33.995,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:06:34.005,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:06:44.063,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:06:44.073,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:06:46.499,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:06:46.508,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:06:53.762,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:06:53.770,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:07:03.790,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:07:03.797,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:07:13.788,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:07:13.829,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:07:16.227,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:07:16.238,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:07:23.646,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:07:23.659,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:07:33.716,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:07:33.726,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:07:43.826,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:07:43.836,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:07:46.288,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:07:46.294,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:07:53.481,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:07:53.487,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:08:03.676,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:08:03.687,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:08:14.175,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:08:14.179,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:08:16.665,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:08:16.694,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:08:23.853,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:08:23.895,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:08:34.032,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:08:34.041,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:08:44.299,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:08:44.308,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:08:46.616,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:08:46.627,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:08:53.767,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:08:53.777,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:09:03.595,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:09:03.604,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:09:13.676,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:09:13.703,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:09:16.099,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:09:16.110,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:09:23.628,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:09:23.635,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:09:33.829,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:09:33.839,103,Value monitoring,MUR 0 -> 1,
2025-08-11T16:11:42.870,101,Value monitoring,Door 1 -> 0,
2025-08-11T16:11:46.121,101,Value monitoring,Door 0 -> 1,
2025-08-11T16:13:21.885,101,Value monitoring,Door 1 -> 0,
2025-08-11T16:13:25.204,101,Value monitoring,Door 0 -> 1,
2025-08-11T16:13:48.658,101,Value monitoring,Door 1 -> 0,
2025-08-11T16:13:51.947,101,Value monitoring,Door 0 -> 1,
2025-08-20T00:09:44.284,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:09:44.292,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:09:46.665,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:09:46.669,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:09:54.215,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:09:54.252,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:10:03.690,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:10:03.701,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:10:13.561,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:10:13.567,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:10:15.921,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:10:15.931,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:10:26.028,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:10:26.031,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:10:35.661,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:10:35.684,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:10:45.225,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:10:45.229,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:10:47.571,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:10:47.578,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:10:55.329,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:10:55.359,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:11:05.330,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:11:05.390,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:11:15.938,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:11:15.949,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:11:15.959,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:11:15.968,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:11:24.305,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:11:24.341,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:11:34.044,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:11:34.050,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:11:44.002,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:11:44.013,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:11:46.402,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:11:46.410,103,Value monitoring,Door 0 -> 1,
2025-08-20T00:11:53.939,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:11:53.951,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:12:06.368,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:12:06.378,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:12:13.902,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:12:13.912,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:12:16.455,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:12:16.464,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:12:24.034,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:12:24.042,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:12:34.210,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:12:34.246,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:12:43.970,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:12:43.978,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:12:46.492,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:12:46.571,103,Value monitoring,Door 0 -> 1,
2025-08-20T18:01:19.232,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:01:19.241,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:01:30.373,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:01:30.379,103,Value monitoring,MUR 1 -> 0,
2025-08-20T18:01:35.223,103,Value monitoring,Window  0 -> 1,
2025-08-20T18:01:35.235,103,Value monitoring,Door 1 -> 0,
2025-08-20T18:03:00.275,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:03:00.286,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:03:05.195,103,Value monitoring,Window  1 -> 0,
2025-08-20T18:03:05.204,103,Value monitoring,Door 0 -> 1,
2025-08-20T18:03:10.623,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:03:10.630,103,Value monitoring,MUR 1 -> 0,
2025-08-20T18:03:20.882,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:03:20.894,103,Value monitoring,MUR 0 -> 1,
2025-08-21T03:54:31.010,103,Value monitoring,DND 0 -> 1,
2025-08-21T03:54:31.021,103,Value monitoring,MUR 1 -> 0,
2025-08-21T03:54:41.052,103,Value monitoring,DND 1 -> 0,
2025-08-21T03:54:41.062,103,Value monitoring,MUR 0 -> 1,
2025-08-21T03:54:45.877,103,Value monitoring,Window  1 -> 0,
2025-08-21T03:54:45.889,103,Value monitoring,Door 0 -> 1,
2025-08-21T03:54:50.799,103,Value monitoring,DND 0 -> 1,
2025-08-21T03:54:50.805,103,Value monitoring,MUR 1 -> 0,
2025-08-21T03:55:00.267,103,Value monitoring,DND 1 -> 0,
2025-08-11T16:19:43.176,101,Value monitoring,Door 1 -> 0,
2025-08-11T16:19:49.626,101,Value monitoring,Door 0 -> 1,
2025-08-20T00:12:56.046,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:12:56.061,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:01:40.412,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:01:40.452,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:01:50.597,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:01:50.617,103,Value monitoring,MUR 1 -> 0,
2025-08-20T18:01:59.016,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:01:59.021,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:02:03.937,103,Value monitoring,Window  1 -> 0,
2025-08-20T18:02:03.947,103,Value monitoring,Door 0 -> 1,
2025-08-20T18:02:08.796,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:02:08.806,103,Value monitoring,MUR 1 -> 0,
2025-08-20T18:02:21.062,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:02:21.072,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:02:30.497,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:02:30.505,103,Value monitoring,MUR 1 -> 0,
2025-08-20T18:02:35.330,103,Value monitoring,Window  0 -> 1,
2025-08-20T18:02:35.339,103,Value monitoring,Door 1 -> 0,
2025-08-20T18:02:40.674,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:02:40.680,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:02:50.579,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:02:50.589,103,Value monitoring,MUR 1 -> 0,
2025-08-21T03:55:00.277,103,Value monitoring,MUR 0 -> 1,
2025-08-21T03:55:10.235,103,Value monitoring,DND 0 -> 1,
2025-08-21T03:55:10.243,103,Value monitoring,MUR 1 -> 0,
2025-08-21T03:55:17.934,103,Value monitoring,Window  0 -> 1,
2025-08-21T03:55:17.943,103,Value monitoring,Door 1 -> 0,
2025-08-21T03:55:20.562,103,Value monitoring,DND 1 -> 0,
2025-08-21T03:55:20.573,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:10:13.143,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:10:25.500,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:10:25.510,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:10:35.088,103,Value monitoring,Window  0 -> 1,
2025-08-21T08:10:35.103,103,Value monitoring,Door 1 -> 0,
2025-08-21T08:10:35.112,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:10:35.120,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:10:45.092,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:10:45.111,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:10:55.164,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:10:55.173,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:11:04.952,103,Value monitoring,Window  1 -> 0,
2025-08-21T08:11:04.955,103,Value monitoring,Door 0 -> 1,
2025-08-21T08:11:04.965,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:11:04.975,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:11:14.408,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:11:14.412,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:11:24.328,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:11:24.337,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:11:33.976,103,Value monitoring,Window  0 -> 1,
2025-08-21T08:11:33.984,103,Value monitoring,Door 1 -> 0,
2025-08-21T08:11:33.992,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:11:34.001,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:11:43.812,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:11:43.818,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:11:53.752,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:11:53.757,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:12:05.795,103,Value monitoring,Window  1 -> 0,
2025-08-21T08:12:05.802,103,Value monitoring,Door 0 -> 1,
2025-08-21T08:12:05.809,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:12:05.818,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:12:13.459,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:12:13.468,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:12:25.745,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:12:25.754,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:12:35.433,103,Value monitoring,Window  0 -> 1,
2025-08-21T08:12:35.439,103,Value monitoring,Door 1 -> 0,
2025-08-11T16:38:16.079,101,Value monitoring,Door 1 -> 0,
2025-08-11T16:38:18.987,101,Value monitoring,Door 0 -> 1,
2025-08-20T00:13:06.015,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:13:06.030,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:13:15.863,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:13:15.868,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:13:15.872,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:13:15.881,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:13:26.020,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:13:26.026,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:13:35.819,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:13:35.829,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:13:45.543,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:13:45.553,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:13:48.146,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:13:48.158,103,Value monitoring,Door 0 -> 1,
2025-08-20T18:03:31.139,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:03:31.169,103,Value monitoring,MUR 1 -> 0,
2025-08-20T18:03:36.168,103,Value monitoring,Window  0 -> 1,
2025-08-20T18:03:36.181,103,Value monitoring,Door 1 -> 0,
2025-08-20T18:03:41.197,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:03:41.225,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:03:49.263,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:03:49.306,103,Value monitoring,MUR 1 -> 0,
2025-08-21T03:55:30.561,103,Value monitoring,DND 0 -> 1,
2025-08-21T03:55:30.584,103,Value monitoring,MUR 1 -> 0,
2025-08-21T03:55:40.597,103,Value monitoring,DND 1 -> 0,
2025-08-21T03:55:40.606,103,Value monitoring,MUR 0 -> 1,
2025-08-21T03:55:48.146,103,Value monitoring,Window  1 -> 0,
2025-08-21T03:55:48.152,103,Value monitoring,Door 0 -> 1,
2025-08-21T03:55:50.576,103,Value monitoring,DND 0 -> 1,
2025-08-21T03:55:50.586,103,Value monitoring,MUR 1 -> 0,
2025-08-21T03:56:00.245,103,Value monitoring,DND 1 -> 0,
2025-08-21T03:56:00.277,103,Value monitoring,MUR 0 -> 1,
2025-08-21T03:56:10.112,103,Value monitoring,DND 0 -> 1,
2025-08-21T03:56:10.126,103,Value monitoring,MUR 1 -> 0,
2025-08-21T03:56:17.701,103,Value monitoring,Window  0 -> 1,
2025-08-21T03:56:17.729,103,Value monitoring,Door 1 -> 0,
2025-08-21T03:56:20.344,103,Value monitoring,DND 1 -> 0,
2025-08-21T03:56:20.354,103,Value monitoring,MUR 0 -> 1,
2025-08-21T03:56:29.987,103,Value monitoring,DND 0 -> 1,
2025-08-21T03:56:29.997,103,Value monitoring,MUR 1 -> 0,
2025-08-21T03:56:39.997,103,Value monitoring,DND 1 -> 0,
2025-08-21T03:56:40.010,103,Value monitoring,MUR 0 -> 1,
2025-08-21T03:56:47.532,103,Value monitoring,Window  1 -> 0,
2025-08-21T03:56:47.543,103,Value monitoring,Door 0 -> 1,
2025-08-21T03:56:50.005,103,Value monitoring,DND 0 -> 1,
2025-08-21T03:56:50.012,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:12:35.449,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:12:35.458,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:12:45.632,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:12:45.638,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:12:53.576,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:12:53.601,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:13:05.799,103,Value monitoring,Window  1 -> 0,
2025-08-21T08:13:05.812,103,Value monitoring,Door 0 -> 1,
2025-08-21T08:13:05.822,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:13:05.835,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:13:15.921,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:13:15.928,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:13:26.009,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:13:26.015,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:13:34.040,103,Value monitoring,Window  0 -> 1,
2025-08-21T08:13:34.047,103,Value monitoring,Door 1 -> 0,
2025-08-21T08:13:34.051,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:13:34.059,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:13:46.008,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:13:46.016,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:13:53.747,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:13:53.758,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:14:03.802,103,Value monitoring,DND 1 -> 0,
2025-08-21T08:14:03.873,103,Value monitoring,MUR 0 -> 1,
2025-08-21T08:14:06.424,103,Value monitoring,Window  1 -> 0,
2025-08-21T08:14:06.432,103,Value monitoring,Door 0 -> 1,
2025-08-21T08:14:13.743,103,Value monitoring,DND 0 -> 1,
2025-08-21T08:14:13.752,103,Value monitoring,MUR 1 -> 0,
2025-08-21T08:14:26.101,103,Value monitoring,DND 1 -> 0,
2025-08-11T17:06:47.163,101,Value monitoring,Window  0 -> 1,
2025-08-11T17:07:19.799,101,Value monitoring,Door 1 -> 0,
2025-08-11T17:07:25.947,101,Value monitoring,Door 0 -> 1,
2025-08-11T17:11:59.762,101,Value monitoring,Door 1 -> 0,
2025-08-11T17:12:06.025,101,Value monitoring,Door 0 -> 1,
2025-08-11T17:13:01.826,101,Value monitoring,Door 1 -> 0,
2025-08-11T17:13:08.225,101,Value monitoring,Door 0 -> 1,
2025-08-20T00:13:55.494,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:13:55.506,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:14:05.696,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:14:05.706,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:14:15.311,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:14:15.320,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:14:18.061,103,Value monitoring,Window  0 -> 1,
2025-08-20T00:14:18.067,103,Value monitoring,Door 1 -> 0,
2025-08-20T00:14:25.299,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:14:25.308,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:14:35.344,103,Value monitoring,DND 1 -> 0,
2025-08-20T00:14:35.353,103,Value monitoring,MUR 0 -> 1,
2025-08-20T00:14:44.971,103,Value monitoring,DND 0 -> 1,
2025-08-20T00:14:44.984,103,Value monitoring,MUR 1 -> 0,
2025-08-20T00:14:47.940,103,Value monitoring,Window  1 -> 0,
2025-08-20T00:14:47.960,103,Value monitoring,Door 0 -> 1,
2025-08-20T18:03:59.429,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:03:59.441,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:04:04.512,103,Value monitoring,Window  1 -> 0,
2025-08-20T18:04:04.523,103,Value monitoring,Door 0 -> 1,
2025-08-20T18:04:09.441,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:04:09.448,103,Value monitoring,MUR 1 -> 0,
2025-08-20T18:04:19.195,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:04:19.206,103,Value monitoring,MUR 0 -> 1,
2025-08-20T18:04:31.507,103,Value monitoring,DND 0 -> 1,
2025-08-20T18:04:31.516,103,Value monitoring,MUR 1 -> 0,
2025-08-20T18:04:36.305,103,Value monitoring,Window  0 -> 1,
2025-08-20T18:04:36.330,103,Value monitoring,Door 1 -> 0,
2025-08-20T18:04:41.494,103,Value monitoring,DND 1 -> 0,
2025-08-20T18:04:41.519,103,Value monitoring,MUR 0 -> 1,
